TagID;Keyword;Count;Nomalized Keyword;Topic/Domain;Business Area;Comments
18814;information content oriented modeling;1;information content oriented modeling;;;
5978;information demand;1;information demand;;;
5979;information exchange;7;information exchange;;;
5980;information extraction;1;information extraction;;;
18546;Information Flow;3;information flow;;;
5981;information flows;3;information flow;;;
5983;information integration;4;information integration;;;
19017;Information Integration and Managment;1;information integration and managment;;;
18414;information integration model;1;information integration model;;;
4409;Information integrity view;1;information integrity view;;;
5984;information logistics;1;information logistics;;;remain plural
18408;information loop;1;information loop;;;
5985;information management;13;information management;;;
4301;information management system;1;information management system;;;
4495;Information model;4;information model;;;
4496;Information modeling;2;information modeling;;;
18373;information models;2;information model;;;
5987;information objects;1;information object;;;
5988;information overload;1;information overload;;;
5989;information quality;3;information quality;;;
4169;Information Reuse;3;information reuse;Reuse;;
5992;information sharing;4;information sharing;;;
5993;information standards;1;information standard;;;
5283;Information System;3;information system;Information Management;;
4459;information system model;1;information system model;Information Management;;
5048;Information System Project;1;information system project;Information Management;;
5994;information systems;5;information system;Information Management;;
18801;Information Systems (IS);1;information system;Information Management;;
5996;information systems design;1;information system design;Information Management;;
4823;Information Systems interaction;1;information system interaction;Information Management;;
18694;information systems interoperability;1;information system interoperability;Information Management;;
5088;information systems of management;1;information system of management;Information Management;;
4773;information technologies;1;information technology;;;
4485;Information Technology;4;information technology;;;
4979;Information technology audit;1;information technology audit;;;
6001;information traceability;1;information traceability;;;
4034;Information tracking;1;information tracking;;;
4173;Information Visualisation;1;information visualization;;;
6002;information-intensive services;1;information intensive service;;;
4464;Informational Integration;1;informational integration;;;
18590;informational object;1;informational object;;;
3771;Infrastructure;1;infrastructure;;;
6003;inheritance;2;inheritance;;;
5016;Initiative;1;initiative;;;
19050;Injection mold;1;injection mold;;;
4074;Injection molds;1;injection mold;;;
6004;innovation;18;innovation;;;
18882;innovation activities;1;innovation activity;;;
4510;Innovation and Idea Management;1;innovation and idea management;;;
18540;Innovation Management;3;innovation management;;;
18883;innovation matrix;1;innovation matrix;;;
6008;innovation process;2;innovation process;;;
18732;Innovation system;1;innovation system;;;
6010;innovative product development;1;innovative product development;;;
3872;Input-Output Analysis;1;input output analysis;;;
6011;insight;1;insight;;;
6012;inspection;1;inspection;;;
18743;inspection planning;2;inspection planning;;;
18525;Instance Specific Information Management;1;instance specific information management;Information Management;;
18888;Instructional design;1;instructional design;;;
5092;Integrated collaboration model;1;integrated collaboration model;;;
4647;Integrated decision;1;integrated decision;Decision Support;;
6776;integrated design;6;integrated design;Integrated Design;;
5099;integrated design and delivery solutions;1;integrated design and delivery solution;Integrated Design;;
4512;Integrated Design and Manufacturing;2;integrated design and manufacturing;Integrated Design;;
18682;integrated development environment;1;integrated development environment;;;
5105;Integrated e-Commerce system;1;integrated electronic commerce system;;;
3730;integrated engineering;1;integrated engineering;;;
18966;integrated knowledge-based environment;1;integrated knowledge based environment;;;
18336;integrated logistics;2;integrated logistics;;;remain plural
18402;integrated management;2;integrated management;;;
6560;Integrated manufacturing;1;integrated manufacturing;;;
3727;Integrated Model;1;integrated model;;;
4761;Integrated model based design;1;integrated model based design;;;
6016;integrated models;1;integrated model;;;
5144;integrated PLM;1;integrated product lifecycle management;PLM;;
4934;integrated PLM- process approach;1;integrated product lifecycle management process approach;PLM;;
18526;integrated PLM-Process;1;integrated product lifecycle management;PLM;;
18359;integrated product and process development;1;integrated product development;;;
18760;integrated product data management;1;integrated product data management;PDM/PLM Tools;;
18383;Integrated Product Development;3;integrated product development;;;
4515;Integrated Product Lifecycle Management (PLM);1;integrated product lifecycle management;PLM;;
5436;Integrated PRoduct Model;1;integrated product model;;;
6017;integrated product modelling;1;integrated product modeling;;;
4038;Integrated Product Process and Manufacturing System Development;1;integrated product process and manufacturing system development;;;
6019;integration;16;integration;;;
18717;integration framework;1;integration framework;;;
4950;integration level;1;integration level;;;
18623;integration of industrial and education processes;1;integration of industrial and education processes;;;
4792;Integration of PDM and SCM;2;integration of product data management and software configuration management;;;
6859;integration of simulation;1;integration of simulation;;;
4180;integration of the translators;1;integration of the translator;;;
5967;Intellectual Property;1;intellectual property;;;
18950;Intellectual Property Rights;1;intellectual property;;;
6020;intelligence;2;intelligence;;;
4349;Intelligent Agent;1;intelligent agent;;;
5999;intelligent agentintelligent agent;1;intelligent agent;;;
6023;intelligent agents;3;intelligent agent;;;
3841;intelligent design-support;1;intelligent design support;Decision Support;;
6024;intelligent modelling;1;intelligent modeling;;;
6021;intelligent PDM;1;intelligent product data management;PDM/PLM Tools;;
6022;intelligent PLM;2;intelligent product lifecycle management;PLM;;
18450;Intelligent product;7;intelligent product;;;
4533;Intelligent products;6;intelligent product;;;
6025;intelligent searching;1;intelligent searching;;;
6026;intelligent software;1;intelligent software;;;
18580;intelligent system;1;intelligent system;;;
6027;intelligent systems;1;intelligent system;;;
18431;inter-organizational relationships;1;interorganizational relationship;;;
4494;Interaction;1;interaction;;;
3962;Interactions;1;interaction;;;
5107;Interactive customization;1;interactive customization;;;
6028;interactive PLM;1;interactive product lifecycle management;PLM;;
3726;interactive technical publications;1;interactive technical publication;;;
4181;Interdependency;1;interdependency;;;
4433;Interdisciplinary product design;1;interdisciplinary product design;Design Process;;
19088;interface;1;interface;;;
6030;interface control document;2;interface control document;;;
6031;interface control documents;1;interface control document;;;
6032;interface management;4;interface management;;;
3703;Interface modelling;1;interface modeling;;;
18660;international perspectives;1;international perspective;;;
6034;international standards;4;international standard;Standards;;
6035;internet;2;internet;;;
4541;Internet of things;5;internet of things;;;
19076;Internet of things (IoT);1;internet of things;;;remain plural
6036;internet search;1;internet search;;;
6037;internet services;1;internet service;;;
4543;Interoperability;44;interoperability;;;
6038;interoperability models;1;interoperability model;;;
5188;Interoperability of Product Models;1;interoperability of product model;;;
18319;interoperable systems;1;interoperable system;;;
6039;interval computation;1;interval computation;;;
6040;interval techniques;1;interval technique;;;
4983;Intuitive interaction;1;intuitive interaction;;;
4499;Intuitiveness;1;intuitiveness;;;
6041;invariants;1;invariant;;;
4834;Investments evaluation;1;investment evaluation;;;
3990;IPC-2571;1;IPC 2591;;;
18460;IPPD;1;integrated product and process development;;;
18951;ipr;1;intellectual property right;;;
4597;Iring;1;ISO 15926 ;;;To be checked
4963;IS communication;1;information system communication;;;
18852;IS strategy;1;information system strategy;;;
4435;ISO;2;ISO;;;
4437;ISO 10303;6;ISO 10303;;;
18959;ISO 10303 (STEP);1;ISO 10303;;;
4439;ISO 10303 STEP PDM Schema;2;ISO 10303;;;
18761;ISO 10303 STEP PLCS;1;ISO 10303;;;
4440;ISO 10303-239;1;ISO 10303;;;
4441;ISO 14001;1;ISO 14001;;;
5380;ISO 15926;1;ISO 15926;;;
4442;ISO 15926 Process Plants;2;ISO 15926;;;
4405;ISO 15926-7;1;ISO 15926;;;
4443;ISO 9001:2000;1;ISO 9001;;;
3774;ISO product information standards;1;ISO product information standard;;;
19002;ISO10303STEP;1;ISO 10303;;;
4599;ISO15926;1;ISO 15926;;;
5111;IT;1;information technology;;;
4372;IT Classification Framework;1;information technology classification framework;;;
4450;IT infrastructure;1;information technology infrastructure;;;
4261;IT Integration;1;information technology integration;;;
6559;IT Strategy;1;information technology strategy;;;
5119;IT systems;1;information technology system;;;
4550;Italy;2;Italy;;;
4825;Item;1;item;;;
6042;item-level PLM;2;item level product lifecycle management;PLM;;
4985;item-specific product;1;item specific product;;;
18874;iter;1;ITER;;;
19070;ITER collaborative platform;1;ITER collaborative platform;;;
4778;ITER divertor;1;ITER divertor;;;
4504;Iteration;1;iteration;;;
18926;J2EE;1;J2EE;;;
6495;JADE;1;JADE;;;
4555;Japan;1;Japan;;;
4057;Japanese industry;1;japanese industry;;;
4556;Java;2;JAVA;;;
3766;JDBC;1;JDBC;;;
3764;JSP;1;JSP;;;
18443;JT;2;JT;;;
4554;JT format;1;JT format;;;
18578;JT Open;1;JT format;;;
4649;JT Standard;1;JT standard;;;
19052;JXME (Java2 mobile edition);1;JXME;;;
18977;Kano;1;KANO;;;
5061;Kano model;1;KANO model;;;
4462;Kansai Engineering;1;KANSAI engineering;;;
4559;KBE;7;knowledge based engineering;;;
4560;KBS;3;knowledge based system;;;
